資料集Id,資料集名稱,資料集提供機關名稱,資料集連結,主要欄位說明,資料資源下載連結,資料資源檔案格式,metadata文字編碼
31342,桃園市政府消防局歷年救護相關資料統計,桃園市政府消防局,data.gov.tw/node/31342,出勤次數、急救人數、 OHCA急救成功率、OHCA康復出院人數、旁觀者CPR比率、救護收費告知單、救護收費繳款單,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=a206e5c8-ac52-4d6b-9874-8af6f8ca7637&rid=f1134186-0bb3-430c-8a7d-7a846d8c4d82,CSV,UTF-8
31343,104年度桃園市都市設計審議委員第2審議會全年審議結果數,桃園市政府都市發展局,data.gov.tw/node/31343,開會次數、通過件數、未通過件數,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=0a5e72b7-252c-4eb1-bc93-3e2316dda8db&rid=804f5e29-3295-4d98-ab1c-c8fb6422d1bd,CSV,UTF-8
31344,桃園市公共設施用地已取得面積,桃園市政府都市發展局,data.gov.tw/node/31344,"總計	公園	綠地	廣場	兒童遊樂場	體育場	道路及人行步道	停車場	加油站	市場	學校	社教機構	醫療衛生	機關	墓地	變電所及電力事業用地	郵件及電信用地	民用航空站及機場	溝渠河道	港埠	捷運系統交通車站鐵路	環保設施	其他	總計
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=e14f88cb-5bc8-419e-af8c-747012425082&rid=a0b7d7cc-5f08-40d0-8306-1bdf35b1c24f,CSV,UTF-8
31345,桃園市都市計畫面積及人口,桃園市政府都市發展局,data.gov.tw/node/31345,"公園	綠地	廣場	兒童遊樂場	體育場	道路及人行步道	停車場	加油站	市場	學校	社教機構	醫療衛生	機關	墓地	變電所及電力事業用地	郵件及電信用地	民用航空站及機場	溝渠河道	港埠	捷運系統交通車站鐵路	環保設施	其他	總計",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=086b9ab7-4fd2-48c9-885f-e2d89517f5ce&rid=cdf527fb-cdec-4a1c-8d36-b4981f28fb3c,CSV,UTF-8
31362,桃園市願意配合推動供氣定型化契約瓦斯行清冊,桃園市政府消防局,data.gov.tw/node/31362,行政區別、瓦斯行名稱、地址、電話,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=fde35c6f-eb4f-42bb-9fc2-3e511878f5bc&rid=c0dbb36b-8ebb-499f-8aa1-5908ed22bab2,CSV,UTF-8
31363,桃園市災害防救團體,桃園市政府消防局,data.gov.tw/node/31363,團體名稱、專長,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=efb452f5-cf16-4830-8e36-81ccfe314d4d&rid=a44d1e9f-ecfc-4a78-addc-1985ba9b3476,CSV,UTF-8
31364,桃園市申請燃氣熱水器遷移或汰換補助流程,桃園市政府消防局,data.gov.tw/node/31364,步驟，內容,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=62fecfe4-a5a4-4d85-8708-9d97c2630e4d&rid=8a758d5e-2fd0-42b6-af98-5afb20f49bbd,CSV,UTF-8
31365,桃園市政府消防局辦理各項訓練統計,桃園市政府消防局,data.gov.tw/node/31365,"科室，課程項目，辦理期程，梯次，人次，辦理地點
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=cfdfdd04-448b-4bd0-bdb7-d87e19008f7f&rid=576b2c65-7195-44d9-ac08-1999d632d0c4,CSV,UTF-8
31394,桃園市消防局防災社區訓練場次,桃園市政府消防局,data.gov.tw/node/31394,行政區，守望相助隊別,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=2d21b0d5-75a2-4a57-8eb0-fbda6600d28a&rid=53daf4c5-90ac-46ef-aa80-a8e2df834273,CSV,UTF-8
31402,桃園市政府警察局105年主管預算表,桃園市政府警察局,data.gov.tw/node/31402,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=18be40e6-c879-415b-8277-b0c03b83bd0b&rid=356d1075-9904-46f2-96eb-4f043e1a12d2,CSV,UTF-8
31403,桃園市政府警察局100年主管預算表,桃園市政府警察局,data.gov.tw/node/31403,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=d3aa2f7c-5a61-4476-acba-ced2cc8a0ffa&rid=49c9556f-50f5-4cd2-afe5-fefcc469259a,CSV,UTF-8
31404,桃園市政府警察局預算彙整表(各年度、所屬各機關),桃園市政府警察局,data.gov.tw/node/31404,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=cbc57247-e119-440b-b355-54df4df927be&rid=948259f5-d086-4810-8fed-3e0d72efb9c8,CSV,UTF-8
31405,桃園市政府警察局104年主管預算表,桃園市政府警察局,data.gov.tw/node/31405,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=ff363b69-17a1-4c2a-9661-e1338328769f&rid=af7084b0-5323-438d-adeb-d11d602abf53,CSV,UTF-8
31406,桃園市政府警察局102年主管預算表,桃園市政府警察局,data.gov.tw/node/31406,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=8d9de71c-2b00-4776-a9cf-15f3cec8927f&rid=87f11423-fc4b-427f-8fd3-d3e74be3b0a6,CSV,UTF-8
31407,桃園市政府警察局101年主管預算表,桃園市政府警察局,data.gov.tw/node/31407,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=d8c26843-5c94-48d0-abf0-f4b7006e9661&rid=7d31237e-45eb-4833-a5a4-5dc1eaea0c69,CSV,UTF-8
31408,桃園市地震斷層帶圖資,桃園市政府消防局,data.gov.tw/node/31408,桃園市地震斷層帶圖資,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=7cd7a0a5-753e-4a39-8b81-e737a24ff4a9&rid=90051ba4-d03a-4649-a56a-ce63e33b2e19,KMZ,UTF-8
31409,桃園市政府警察局103年主管預算表,桃園市政府警察局,data.gov.tw/node/31409,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=df6c7371-25e0-4b6c-bcab-04d09830e764&rid=f6b8131a-8c49-4a24-9f55-44c13118728f,CSV,UTF-8
31458,桃園市政府警察局105年局本部預算表,桃園市政府警察局,data.gov.tw/node/31458,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=adffbd77-a3d3-41d5-94e0-711f22bd2757&rid=08bfe462-377c-492c-aed2-cdc6ec0e880c,CSV,UTF-8
31459,桃園市政府警察局101年局本部預算表,桃園市政府警察局,data.gov.tw/node/31459,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=1328be1f-2b62-4f92-b50c-72fda68d89cc&rid=79bf642a-af5c-4df8-a20c-fb8edb4ee6ee,CSV,UTF-8
31460,桃園市各區公墓資訊,桃園市政府民政局,data.gov.tw/node/31460,"編號,設施區域,設施名稱,座落地號或地址,聯絡地址,電話",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=339c9ea6-dad2-410b-b973-e4b51b28e186&rid=02cbd4e9-78d4-4e35-a9ae-83720aea18c6,CSV,UTF-8
31461,104年度桃園市烘培業餐飲衛生分級評核名單,桃園市政府衛生局,data.gov.tw/node/31461,"編號,烘焙業輔導業者,地址,查核結果
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=6c390d7a-2738-4fce-bfc4-6c452cf81788&rid=974b9fae-ba9d-4b63-96aa-04afe13157cd,CSV,UTF-8
31462,桃園市各區公立納骨塔資訊,桃園市政府民政局,data.gov.tw/node/31462,"編號,設施區域,設施名稱,座落地號或地址,聯絡地址,電話",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=8067a7f0-f5e1-4796-8450-eed89075eae3&rid=b9ec68df-bd4d-4ae7-a80f-984eb9ae14f9,CSV,UTF-8
31463,104年度桃園市早餐業餐飲衛生分級評核名單,桃園市政府衛生局,data.gov.tw/node/31463,"編號，早餐輔導業者，地址，查核結果
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=3f6e465f-13e7-4940-9807-055e938fd369&rid=147ebad4-e06b-45b7-99bd-fdb634552479,CSV,UTF-8
31464,桃園市政府警察局103年局本部預算表,桃園市政府警察局,data.gov.tw/node/31464,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=40d93c1a-9551-4999-b349-cfaf10f3c962&rid=79311f65-71f1-448c-b70e-0ad04b8d60e7,CSV,UTF-8
31465,桃園市消防實用英文,桃園市政府消防局,data.gov.tw/node/31465,詞彙，翻譯,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=8398058c-1763-42d2-a332-9095fd8035d4&rid=9e439cd9-44e7-4f49-bd4b-c3a51324d384,CSV,UTF-8
31466,桃園市政府警察局104年局本部預算表,桃園市政府警察局,data.gov.tw/node/31466,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=313a7365-ecac-41e1-acb2-8c6fc6a8e1d5&rid=093131a3-a9e7-46c2-907e-7e0c93c7c398,CSV,UTF-8
31467,桃園市各區禁葬公墓資訊,桃園市政府民政局,data.gov.tw/node/31467,"編號,設施區域,設施名稱,座落地號或地址,聯絡地址,電話,備註",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=b3ce0b64-7311-4245-84cf-317843aae34e&rid=219c8390-17b3-4be9-9658-4d90efe83669,CSV,UTF-8
31468,桃園市政府警察局102年局本部預算表,桃園市政府警察局,data.gov.tw/node/31468,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。
",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=4e881b82-ef89-425e-bdf9-8c912bae13f9&rid=06fb2f85-5515-475c-9fce-863ee167d507,CSV,UTF-8
31481,桃園市燃氣熱水器技術士清冊,桃園市政府消防局,data.gov.tw/node/31481,承裝業名稱、地址、負責人姓名、技術士姓名、證號、備註,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=58928ebf-515a-4b1e-adb5-b103ba5a4a77&rid=8105cf44-5541-4446-bfea-16a85d71b92e,CSV,UTF-8
31482,桃園市政府警察局103年中壢分局預算表,桃園市政府警察局,data.gov.tw/node/31482,"1.年度：預算所屬年度。
2.預算別：分為歲入來源別及歲出機關別。
3.機關：預算所屬機關。
4.款、項、目、節：預算所屬之款、項、目、節。
5.名稱：預算名稱。
6.預算數：單位為新臺幣/元。",http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=47beaee8-6936-40cf-a877-f594e5520960&rid=230eac75-4e41-4283-a684-62e58377a222,CSV,UTF-8
31483,桃園市防焰性能認證合格廠商,桃園市政府消防局,data.gov.tw/node/31483,列管家數，檢查件次，合格件次，不合格件次,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=5026454e-6d8a-4c07-b469-1b5548b2903f&rid=46b8ebcc-7cc6-4b78-ad9c-55e252b56c63,CSV,UTF-8
31484,桃園市政府消防局104年昌鴻颱風天然災害人員傷亡、建物損失、重大災害財物損失報表,桃園市政府消防局,data.gov.tw/node/31484,區域別，人員傷亡總計_人，死亡人數_男_0至未滿12歲，死亡人數_男_12至未滿18歲，死亡人數_男_18至未滿65歲，死亡人數_男_65歲以上，死亡人數_女_0至未滿12歲，死亡人數_女_12至未滿18歲，死亡人數_女_18至未滿65歲，死亡人數_女_65歲以上，失蹤人數_男_0至未滿12歲，失蹤人數_男_12至未滿18歲，失蹤人數_男_18至未滿65歲，失蹤人數_男_65歲以上，失蹤人數_女_0至未滿12歲，失蹤人數_女_12至未滿18歲，失蹤人數_女_18至未滿65歲，失蹤人數_女_65歲以上，重傷人數_男_0至未滿12歲，重傷人數_男_12至未滿18歲，重傷人數_男_18至未滿65歲，重傷人數_男_65歲以上，重傷人數_女_0至未滿12歲，重傷人數_女_12至未滿18歲，重傷人數_女_18至未滿65歲，重傷人數_女_65歲以上，輕傷人數_男_0至未滿12歲，輕傷人數_男_12至未滿18歲，輕傷人數_男_18至未滿65歲，輕傷人數_男_65歲以上，輕傷人數_女_0至未滿12歲，輕傷人數_女_12至未滿18歲，輕傷人數_女_18至未滿65歲，輕傷人數_女_65歲以上，建物損失_建物全倒_棟，建物損失_建物全倒_戶，建物損失_建物半倒_棟，建物損失_建物半倒_戶，搶救災民人數，被毀損車輛數_總計，被毀損車輛數_大型車，被毀損車輛數_小型車，被毀損車輛數_特種車，被毀損車輛數_機車，被毀損車輛數_其他，財物損失估值總計_千元，財物損失估值_建物_千元，財物損失估值_車輛_千元，財物損失估值_其他_千元,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=4e746a50-60f0-4b3b-8676-340533aca18f&rid=bf8fe45c-b4f6-40a8-96dd-d71786f0d2ea,CSV,UTF-8
31485,桃園市政府消防局104年杜鵑颱風天然災害人員傷亡、建物損失、重大災害財物損失報表,桃園市政府消防局,data.gov.tw/node/31485,區域別，人員傷亡總計_人，死亡人數_男_0至未滿12歲，死亡人數_男_12至未滿18歲，死亡人數_男_18至未滿65歲，死亡人數_男_65歲以上，死亡人數_女_0至未滿12歲，死亡人數_女_12至未滿18歲，死亡人數_女_18至未滿65歲，死亡人數_女_65歲以上，失蹤人數_男_0至未滿12歲，失蹤人數_男_12至未滿18歲，失蹤人數_男_18至未滿65歲，失蹤人數_男_65歲以上，失蹤人數_女_0至未滿12歲，失蹤人數_女_12至未滿18歲，失蹤人數_女_18至未滿65歲，失蹤人數_女_65歲以上，重傷人數_男_0至未滿12歲，重傷人數_男_12至未滿18歲，重傷人數_男_18至未滿65歲，重傷人數_男_65歲以上，重傷人數_女_0至未滿12歲，重傷人數_女_12至未滿18歲，重傷人數_女_18至未滿65歲，重傷人數_女_65歲以上，輕傷人數_男_0至未滿12歲，輕傷人數_男_12至未滿18歲，輕傷人數_男_18至未滿65歲，輕傷人數_男_65歲以上，輕傷人數_女_0至未滿12歲，輕傷人數_女_12至未滿18歲，輕傷人數_女_18至未滿65歲，輕傷人數_女_65歲以上，建物損失_建物全倒_棟，建物損失_建物全倒_戶，建物損失_建物半倒_棟，建物損失_建物半倒_戶，搶救災民人數，被毀損車輛數_總計，被毀損車輛數_大型車，被毀損車輛數_小型車，被毀損車輛數_特種車，被毀損車輛數_機車，被毀損車輛數_其他，財物損失估值總計_千元，財物損失估值_建物_千元，財物損失估值_車輛_千元，財物損失估值_其他_千元,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=99966353-3920-4632-8dc2-1207af1bdb9e&rid=9cf4bd1c-5c49-47fb-b714-39ee548a5920,CSV,UTF-8
31486,桃園市消防安全設備檢修申報,桃園市政府消防局,data.gov.tw/node/31486,甲類應申報家數，甲類本期申報家數，非甲應申報家數，非甲本期申報家數，本期複查家數，限改件次，處罰鍰件次，不實檢修舉發件次，罰鍰總金額，罰鍰收繳件次，罰鍰收繳金額。,http://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=6b8c34a5-bc3a-4a94-a990-5fc0e17d45d5&rid=dfcb7375-3580-4b68-8dec-18461bafcaaa,CSV,UTF-8
